component_index,nodes,edges,is_dag,longest_simple_path_if_dag,condensation_longest_path_hops,condensation_longest_path_nodes,directed_diameter,avg_shortest_path_est,pairs_considered,method,comp_time_sec
11814,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11815,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11816,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11817,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11818,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11819,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11820,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
11821,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11822,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11823,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
11824,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11825,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
11826,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11827,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11828,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11829,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11830,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11831,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11832,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11833,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11834,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11835,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11836,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11837,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0126
11838,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0128
11839,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11840,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11841,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11842,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11843,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11844,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11845,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11846,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11847,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11848,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11849,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11850,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
11851,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11852,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11853,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11854,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11855,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11856,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11857,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11858,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11859,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11860,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0134
11861,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11862,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11863,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11864,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11865,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11866,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11867,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11868,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11869,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
11870,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11871,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11872,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11873,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11874,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11875,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11876,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11877,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11878,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11879,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
11880,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11881,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11882,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11883,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11884,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11885,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11886,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11887,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11888,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11889,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11890,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11891,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11892,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11893,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11894,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11895,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11896,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11897,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11898,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0126
11899,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0133
11900,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
11901,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11902,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11903,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11904,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11905,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11906,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0132
11907,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0126
11908,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11909,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11910,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11911,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11912,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11913,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11914,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11915,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
11916,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11917,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11918,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11919,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11920,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11921,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11922,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11923,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
11924,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11925,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11926,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11927,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11928,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11929,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11930,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11931,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11932,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11933,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11934,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11935,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11936,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11937,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11938,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0129
11939,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
11940,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0127
11941,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
11942,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11943,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11944,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11945,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11946,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11947,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11948,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11949,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11950,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
11951,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11952,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0132
11953,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11954,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11955,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11956,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11957,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11958,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11959,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11960,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
11961,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11962,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0146
11963,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11964,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11965,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11966,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11967,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11968,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11969,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11970,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11971,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11972,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11973,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11974,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11975,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11976,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11977,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11978,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11979,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11980,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11981,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11982,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11983,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11984,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0139
11985,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
11986,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0127
11987,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
11988,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11989,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11990,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11991,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11992,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11993,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11994,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11995,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11996,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11997,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.013
11998,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11999,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12000,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12001,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0126
12002,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12003,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12004,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12005,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12006,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
12007,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
12008,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
12009,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12010,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12011,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12012,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12013,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12014,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12015,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0146
12016,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0144
12017,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
12018,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12019,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12020,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12021,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12022,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
12023,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12024,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
12025,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12026,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12027,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12028,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
12029,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12030,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
12031,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
12032,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
12033,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
12034,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
12035,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12036,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12037,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
12038,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12039,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
12040,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12041,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12042,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
12043,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
12044,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12045,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0128
12046,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
12047,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12048,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12049,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
12050,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
12051,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
12052,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
12053,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12054,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
12055,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12056,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12057,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12058,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12059,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
12060,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12061,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0131
12062,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
12063,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12064,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12065,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12066,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12067,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12068,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12069,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
12070,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12071,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
12072,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
12073,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12074,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12075,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12076,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12077,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12078,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0136
12079,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12080,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12081,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12082,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
12083,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12084,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
12085,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12086,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12087,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
12088,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12089,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12090,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12091,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12092,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12093,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12094,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
12095,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12096,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
12097,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
12098,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
12099,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12100,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12101,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12102,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12103,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12104,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12105,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
12106,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12107,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
12108,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
12109,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12110,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12111,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12112,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12113,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
12114,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12115,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
12116,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0131
12117,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12118,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12119,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
12120,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
12121,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12122,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
12123,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12124,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
12125,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
12126,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
12127,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12128,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
12129,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
12130,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12131,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12132,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12133,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12134,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12135,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12136,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
12137,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0129
12138,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12139,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12140,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12141,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12142,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12143,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12144,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12145,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12146,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
12147,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12148,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
12149,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12150,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12151,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12152,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
12153,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
12154,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12155,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
12156,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12157,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12158,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12159,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
12160,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12161,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
12162,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
12163,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12164,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12165,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
12166,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12167,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
12168,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
12169,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12170,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12171,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12172,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12173,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12174,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0126
12175,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12176,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
12177,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12178,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12179,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12180,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12181,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0128
12182,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12183,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
12184,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
12185,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12186,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12187,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12188,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12189,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12190,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12191,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12192,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
12193,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0131
12194,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
12195,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12196,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12197,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
12198,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
12199,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
12200,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
12201,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
12202,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0127
12203,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0139
12204,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
12205,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
12206,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
12207,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
12208,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0141
12209,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0138
12210,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
12211,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
